State_Name,District_Name,Crop_Year,Season,Area,Rainfall,Humidity,Temperature ,prevYearsRainfall,prevYearsTemperature,prevYearsHumidity,Crop
Bihar,JAMUI,2011,Autumn     ,27,2.5,0.68,31,3.4,29,0.69,Rice
Bihar,JAMUI,2011,Winter     ,49101,0.1,0.76,25,0.7,26,0.77,Rice
Bihar,JAMUI,2012,Autumn     ,24,19,0.74,30,2.5,31,0.68,Rice
Bihar,JAMUI,2012,Winter     ,49939,0.3,0.63,25,0.1,25,0.76,Rice
Bihar,JAMUI,2013,Autumn     ,23,1.9,0.6,32,19,30,0.74,Rice
Bihar,JAMUI,2013,Winter       ,50321,0,0.77,25,0.3,25,0.63,Rice
Bihar,JAMUI,2014,Winter     ,42837,0,0.64,26,0,25,0.77,Rice
Bihar,KAIMUR (BHABUA),2008,Autumn     ,530,5.5,0.77,32,,,,Rice
Bihar,KAIMUR (BHABUA),2008,Winter     ,135952,2.5,0.96,25,,,,Rice
Bihar,KAIMUR (BHABUA),2009,Autumn     ,703,29,0.76,30,5.5,32,0.77,Rice
Bihar,KAIMUR (BHABUA),2009,Winter       ,80977,0,0.78,26,2.5,25,0.96,Rice
Bihar,KAIMUR (BHABUA),2010,Autumn     ,213,0.6,0.58,31,29,30,0.76,Rice
Bihar,KAIMUR (BHABUA),2010,Winter     ,94628,0.2,0.74,25,0,26,0.78,Rice
Bihar,KAIMUR (BHABUA),2011,Winter     ,110903,0,0.83,28,0.6,31,0.58,Rice
Bihar,KAIMUR (BHABUA),2012,Autum     ,102114,33,0.75,32,4.3,30,0.63,Rice
Bihar,KAIMUR (BHABUA),2013,Winter     ,115422,0,0.8,25,0.3,25,0.81,Rice
Bihar,KAIMUR (BHABUA),2014,Winter     ,102380,0,0.56,27,0,25,0.8,Rice
Bihar,KATIHAR,2008,Autumn     ,9546,0,0.78,30,,,,Rice
Bihar,KATIHAR,2008,Autum     ,32726,0,0.78,30,,,,Rice
Bihar,KATIHAR,2008,Winter     ,62048,0.1,0.96,24,,,,Rice
Bihar,KATIHAR,2009,Autumn     ,9617,8.4,0.84,31,0,30,0.78,Rice
Bihar,KATIHAR,2009,Winter       ,32337,2.1,0.83,25,0.1,24,0.96,Rice
Bihar,KATIHAR,2009,Winter     ,59594,2.1,0.83,25,0.1,24,0.96,Rice
Bihar,KATIHAR,2010,Autumn     ,11293,7.5,0.83,31,8.4,31,0.84,Rice
Bihar,KATIHAR,2010,Winter       ,28956,1.5,0.8,26,2.1,25,0.83,Rice
Bihar,KATIHAR,2010,Winter     ,54686,1.5,0.8,26,2.1,25,0.83,Rice
Bihar,KATIHAR,2011,Autumn     ,13886,4.7,0.76,32,7.5,31,0.83,Rice
Bihar,KATIHAR,2011,Autum     ,27002,5.5,0.76,32,4.7,32,0.76,Rice
Bihar,KATIHAR,2011,Winter     ,62759,5.5,0.76,32,4.7,32,0.76,Rice
Bihar,KATIHAR,2012,Autumn     ,13609,5.5,0.76,32,4.7,32,0.76,Rice
Bihar,KATIHAR,2012,Winter       ,28859,0,0.7,26,0,26,0.7,Rice
Bihar,KATIHAR,2012,Winter     ,58252,0,0.7,26,0,26,0.7,Rice
Bihar,KATIHAR,2013,Autumn     ,13686,10,0.72,33,5.5,32,0.76,Rice
Bihar,KATIHAR,2013,Autum     ,29028,10,0.72,33,5.5,32,0.76,Rice
Bihar,KATIHAR,2013,Winter     ,58294,0,0.68,25,0,26,0.7,Rice
Bihar,KATIHAR,2014,Autumn     ,20966,13,0.74,33,10,33,0.72,Rice
Bihar,KATIHAR,2014,Autum     ,28477,0,0.69,28,0,25,0.68,Rice
Bihar,KATIHAR,2014,Winter     ,56511,0,0.69,28,0,25,0.68,Rice
Bihar,KHAGARIA,2008,Autumn     ,9388,0,0.73,31,,,,Rice
Bihar,KHAGARIA,2008,Autum     ,70,0,0.73,31,,,,Rice
Bihar,KHAGARIA,2008,Winter     ,14170,0,0.96,25,,,,Rice
Bihar,KHAGARIA,2009,Autumn     ,9400,9.3,0.79,30,0,31,0.73,Rice
Bihar,KHAGARIA,2009,Autum     ,74,9.3,0.79,30,0,31,0.73,Rice
Bihar,KHAGARIA,2009,Winter     ,14841,1.1,0.81,25,0,25,0.96,Rice
Bihar,KHAGARIA,2010,Autumn     ,9487,6.5,0.69,32,9.3,30,0.79,Rice
Bihar,KHAGARIA,2010,Autum     ,73,6.5,0.69,32,9.3,30,0.79,Rice
Bihar,KHAGARIA,2010,Winter     ,15034,0.2,0.78,26,1.1,25,0.81,Rice
Bihar,KHAGARIA,2011,Autumn     ,9386,4.4,0.7,30,6.5,32,0.69,Rice
Bihar,KHAGARIA,2011,Autum     ,91,4.4,0.7,30,6.5,32,0.69,Rice
Bihar,KHAGARIA,2011,Winter     ,10968,0.6,0.73,25,0.2,26,0.78,Rice
Bihar,KHAGARIA,2012,Autumn     ,7524,21,0.75,32,4.4,30,0.7,Rice
Bihar,KHAGARIA,2012,Winter       ,91,0,0.59,26,0.6,25,0.73,Rice
Bihar,KHAGARIA,2012,Winter       ,12914,0,0.59,26,0.6,25,0.73,Rice
Bihar,KHAGARIA,2013,Autumn     ,10098,7.4,0.64,30,21,32,0.75,Rice
Bihar,KHAGARIA,2013,Autum     ,206,7.4,0.64,30,21,32,0.75,Rice
Bihar,KHAGARIA,2013,Winter     ,11452,0,0.72,27,0,26,0.59,Rice
Bihar,KHAGARIA,2014,Autumn     ,10094,7.4,0.63,30,7.4,30,0.64,Rice
Bihar,KHAGARIA,2014,Autum     ,208,7.4,0.63,30,7.4,30,0.64,Rice
Bihar,KHAGARIA,2014,Winter     ,13476,0,0.64,25,0,27,0.72,Rice
Bihar,LAKHISARAI,2008,Winter     ,39639,0,0.94,25,,,,Rice
Bihar,LAKHISARAI,2009,Winter     ,36454,0.5,0.81,25,0,25,0.94,Rice
Bihar,LAKHISARAI,2010,Winter     ,3483,0.7,0.76,25,0.5,25,0.81,Rice
Bihar,LAKHISARAI,2011,Winter     ,17115,0.4,0.75,25,0.7,25,0.76,Rice
Bihar,LAKHISARAI,2012,Winter       ,13525,0,0.6,26,0.4,25,0.75,Rice
Bihar,LAKHISARAI,2013,Winter     ,15654,0,0.75,25,0,26,0.6,Rice
Bihar,LAKHISARAI,2014,Winter     ,15866,0,0.6,26,0,25,0.75,Rice
Bihar,MADHUBANI,2007,Winter     ,141004,2.5,0.65,33,,,,Rice
Bihar,MADHUBANI,2008,Autumn     ,44990,2.5,0.65,33,,,,Rice
Bihar,MADHUBANI,2008,Winter       ,2097,0.2,15.85,26,,,,Rice
Bihar,MADHUBANI,2008,Winter     ,143906,0.2,16.85,26,,,,Rice
Bihar,MADHUBANI,2009,Autumn     ,44464,3.8,0.78,30,2.5,33,0.65,Rice
Bihar,MADHUBANI,2009,Autum     ,2092,3.8,0.78,30,2.5,33,0.65,Rice
Bihar,MADHUBANI,2009,Winter     ,141813,5.8,0.88,25,0.2,26,0.85,Rice
Bihar,MADHUBANI,2010,Autumn     ,42514,3.1,0.72,31,3.8,30,0.78,Rice
Bihar,MADHUBANI,2010,Autum     ,2091,3.1,0.72,31,3.8,30,0.78,Rice
Bihar,MADHUBANI,2010,Winter     ,135046,4.6,0.86,25,5.8,25,0.88,Rice
Bihar,MADHUBANI,2011,Autumn     ,43649,1.1,0.69,32,3.1,31,0.72,Rice
Bihar,MADHUBANI,2011,Autum     ,2067,1.1,0.69,32,3.1,31,0.72,Rice
Bihar,MADHUBANI,2011,Winter     ,133334,0,0.76,27,4.6,25,0.86,Rice
Bihar,MADHUBANI,2012,Autumn     ,43215,28,0.71,32,1.1,32,0.69,Rice
Bihar,MADHUBANI,2012,Autum     ,7504,28,0.71,32,1.1,32,0.69,Rice
Bihar,MADHUBANI,2012,Winter     ,122955,0,0.71,27,0,27,0.76,Rice
Bihar,MADHUBANI,2013,Autumn     ,43805,0,0.51,30,28,32,0.71,Rice
Bihar,MADHUBANI,2013,Winter       ,6908,0,0.65,26,0,27,0.71,Rice
Bihar,MADHUBANI,2013,Winter     ,125361,0,0.65,26,0,27,0.71,Rice
Bihar,MADHUBANI,2014,Autumn     ,85245,0,0.66,30,0,30,0.51,Rice
Bihar,MADHUBANI,2014,Autum     ,7230,0,0.66,30,0,30,0.51,Rice
Bihar,MADHUBANI,2014,Winter     ,115911,0,0.62,25,0,26,0.65,Rice
Bihar,MUNGER,2008,Winter     ,31713,0,0.96,25,,,,Rice
Bihar,MUNGER,2009,Autum     ,119,9.3,0.73,30,0,31,0.73,Rice
Bihar,MUNGER,2009,Winter     ,29454,9.3,0.73,30,0,31,0.73,Rice
Bihar,MUNGER,2010,Autum     ,89,6.5,0.69,32,9.3,30,0.73,Rice
Bihar,MUNGER,2010,Autum     ,25936,6.5,0.69,32,9.3,30,0.73,Rice
Bihar,MUNGER,2011,Autum     ,91,4.4,0.77,31,6.5,32,0.69,Rice
Bihar,MUNGER,2011,Autum     ,29276,4.4,0.77,31,6.5,32,0.69,Rice
Bihar,MUNGER,2012,Autumn     ,1,21,0.75,30,4.4,31,0.77,Rice
Bihar,MUNGER,2012,Autum     ,91,21,0.75,30,4.4,31,0.77,Rice
Bihar,MUNGER,2012,Winter     ,26687,21,0.75,30,4.4,31,0.77,Rice
Bihar,MUNGER,2013,Autumn     ,10,7.4,0.72,30,21,30,0.75,Rice
Bihar,MUNGER,2013,Autum     ,270,7.4,0.72,30,21,30,0.75,Rice
Bihar,MUNGER,2013,Autum     ,25361,7.4,0.72,30,21,30,0.75,Rice
Bihar,MUNGER,2014,Autumn     ,24,7.4,0.64,31,7.4,30,0.72,Rice
Bihar,MUNGER,2014,Autum     ,270,7.4,0.64,31,7.4,30,0.72,Rice
Bihar,MUNGER,2014,Autum     ,21962,7.4,0.64,31,7.4,30,0.72,Rice
Bihar,MUZAFFARPUR,2008,Autumn     ,29924,1.4,0.65,33,,,,Rice
Bihar,MUZAFFARPUR,2008,Autum     ,199,1.4,0.65,33,,,,Rice
Bihar,MUZAFFARPUR,2008,Winter     ,126639,0.1,0.64,33,,,,Rice
Bihar,MUZAFFARPUR,2009,Autumn     ,29506,9.5,0.78,32,1.4,33,0.65,Rice
Bihar,MUZAFFARPUR,2009,Autum     ,235,9.5,0.78,32,1.4,33,0.65,Rice
Bihar,MUZAFFARPUR,2009,Winter       ,235,2.9,0.97,25,0.1,33,0.64,Rice
Bihar,MUZAFFARPUR,2009,Winter     ,103429,2.9,0.97,25,0.1,33,0.64,Rice
Bihar,MUZAFFARPUR,2010,Autumn     ,16857,2.2,0.64,31,9.5,32,0.78,Rice
Bihar,MUZAFFARPUR,2010,Autum     ,260,2.2,0.64,31,9.5,32,0.78,Rice
Bihar,MUZAFFARPUR,2010,Winter     ,103038,3.3,0.97,26,2.9,25,0.97,Rice
Bihar,MUZAFFARPUR,2011,Autumn     ,16700,2.2,0.65,30,2.2,31,0.64,Rice
Bihar,MUZAFFARPUR,2011,Autum     ,69,2.2,0.65,30,2.2,31,0.64,Rice
Bihar,MUZAFFARPUR,2011,Winter     ,115913,0,0.86,25,3.3,26,0.97,Rice
Bihar,MUZAFFARPUR,2012,Autumn     ,16688,48,0.74,30,2.2,30,0.65,Rice
Bihar,MUZAFFARPUR,2012,Autum     ,219,48,0.74,30,2.2,30,0.65,Rice
Bihar,MUZAFFARPUR,2012,Winter     ,100602,0.1,0.64,24,0,25,0.86,Rice
Bihar,MUZAFFARPUR,2013,Autumn     ,19698,0,0.47,32,48,30,0.74,Rice
Bihar,MUZAFFARPUR,2013,Winter       ,241,0,0.57,25,0.1,24,0.64,Rice
Bihar,MUZAFFARPUR,2013,Winter     ,111168,0,0.57,25,0.1,24,0.64,Rice
Bihar,MUZAFFARPUR,2014,Autumn     ,31319,19,0.61,30,0,32,0.47,Rice
Bihar,MUZAFFARPUR,2014,Winter       ,160,0,0.65,25,0,25,0.57,Rice
Bihar,NAWADA,2008,Winter     ,74990,0,0.94,25,,,,Rice
Bihar,NAWADA,2009,Winter     ,51211,0,0.82,26,0,25,0.94,Rice
Bihar,NAWADA,2010,Autum     ,44412,0.1,0.76,26,0,26,0.82,Rice
Bihar,NAWADA,2011,Winter     ,66269,0.2,0.8,25,0.1,26,0.76,Rice
Bihar,NAWADA,2012,Winter     ,64792,0.2,0.67,26,0.2,25,0.8,Rice
Bihar,NAWADA,2013,Autumn     ,2560,2.4,0.54,30,32,32,0.72,Rice
Bihar,NAWADA,2013,Winter     ,60716,0.4,0.78,25,0.2,26,0.67,Rice
Bihar,NAWADA,2014,Autumn     ,174,1.2,0.58,31,2.4,30,0.54,Rice
Bihar,NAWADA,2014,Winter     ,77055,0,0.6,26,0.4,25,0.78,Rice
Bihar,PATNA,2008,Autumn     ,1541,0.8,0.61,34,,,,Rice
Bihar,PATNA,2008,Winter     ,86746,0,0.97,25,,,,Rice
Bihar,PATNA,2009,Autumn     ,29,13,0.74,34,0.8,34,0.61,Rice
Bihar,PATNA,2009,Autum     ,25,13,0.74,34,0.8,34,0.61,Rice
Bihar,PATNA,2009,Winter     ,45862,0.1,0.84,26,0,25,0.97,Rice
Bihar,PATNA,2010,Autumn     ,67,0.4,0.57,35,13,34,0.74,Rice
Bihar,PATNA,2010,Winter     ,47600,2.6,0.77,25,0.1,26,0.84,Rice
Bihar,PATNA,2011,Autumn     ,142,6.6,0.62,32,0.4,35,0.57,Rice
Bihar,PATNA,2011,Winter     ,59972,0.1,0.71,26,2.6,25,0.77,Rice
Bihar,PATNA,2012,Autumn     ,79,38,0.72,30,6.6,32,0.62,Rice
Bihar,PATNA,2012,Autum     ,8,38,0.79,30,6.6,32,0.62,Rice
Bihar,PATNA,2012,Winter     ,59749,1.6,0.72,26,0.1,26,0.71,Rice
Bihar,PATNA,2013,Autumn     ,334,0,0.46,33,38,30,0.79,Rice
Bihar,PATNA,2013,Winter     ,56400,0,0.51,26,1.6,26,0.72,Rice
Bihar,PATNA,2014,Autumn     ,185,8.7,0.57,30,0,33,0.46,Rice
Bihar,PATNA,2014,Winter     ,63475,0,0.55,26,0,26,0.51,Rice
Bihar,PURNIA,2008,Autum     ,19116,0.1,0.64,33,,,,Rice
Bihar,PURNIA,2008,Winter     ,80292,1.2,0.96,26,,,,Rice
Bihar,PURNIA,2009,Autumn     ,15152,9.4,0.83,32,0.1,33,0.64,Rice
Bihar,PURNIA,2009,Autum     ,16086,9.4,0.83,32,0.1,33,0.64,Rice
Bihar,PURNIA,2009,Winter     ,78043,5.7,0.85,26,1.2,26,0.96,Rice
Bihar,PURNIA,2010,Autumn     ,15293,6.1,0.62,34,9.4,32,0.83,Rice
Bihar,PURNIA,2010,Autum     ,10256,6.1,0.62,34,9.4,32,0.83,Rice
Bihar,PURNIA,2010,Winter     ,66641,2.6,0.81,25,5.7,26,0.85,Rice
Bihar,PURNIA,2011,Autumn     ,13084,7.3,0.73,31,6.1,34,0.62,Rice
Bihar,PURNIA,2011,Autum     ,10918,7.3,0.73,31,6.1,34,0.62,Rice
Bihar,PURNIA,2011,Winter     ,74027,0.1,0.71,25,2.6,25,0.81,Rice
Bihar,PURNIA,2012,Autumn     ,10937,6.7,0.67,30,7.3,31,0.73,Rice
Bihar,PURNIA,2012,Winter       ,10674,0,0.69,24,0.1,25,0.71,Rice
Bihar,PURNIA,2012,Winter     ,73753,0,0.69,24,0.1,25,0.71,Rice
Bihar,PURNIA,2013,Autumn     ,10583,15,0.74,30,6.7,30,0.67,Rice
Bihar,PURNIA,2013,Autum     ,10247,15,0.74,30,6.7,30,0.67,Rice
Bihar,PURNIA,2013,Winter     ,73753,0,0.65,26,0,24,0.69,Rice
Bihar,PURNIA,2014,Autumn     ,9483,30,0.76,30,15,30,0.74,Rice
Bihar,PURNIA,2014,Autum     ,9893,30,0.76,30,15,30,0.74,Rice
Bihar,PURNIA,2014,Winter     ,66101,0,0.67,25,0,26,0.65,Rice
Bihar,SAHARSA,2008,Autumn     ,17253,1.2,0.64,33,,,,Rice
Bihar,SAHARSA,2008,Winter       ,3290,0,0.97,24,,,,Rice
Bihar,SAHARSA,2008,Winter     ,57118,0,0.97,24,,,,Rice
Bihar,SAHARSA,2009,Autumn     ,24659,11,0.82,31,1.2,33,0.64,Rice
Bihar,SAHARSA,2009,Autum     ,5346,11,0.82,31,1.2,33,0.64,Rice
Bihar,SAHARSA,2009,Winter     ,63436,9.5,0.87,25,0,24,0.97,Rice
Bihar,SAHARSA,2010,Autumn     ,21563,6.3,0.74,34,11,31,0.82,Rice
Bihar,SAHARSA,2010,Winter       ,2615,3.4,0.8,27,6.3,34,0.74,Rice
Bihar,SAHARSA,2010,Winter     ,68140,3.4,0.8,27,6.3,34,0.74,Rice
Bihar,SAHARSA,2011,Autumn     ,26055,3.7,0.77,31,3.4,27,0.8,Rice
Bihar,SAHARSA,2011,Winter       ,2654,0.1,0.74,25,3.4,27,0.8,Rice
Bihar,SAHARSA,2011,Winter     ,69733,0.1,0.74,25,3.4,27,0.8,Rice
Bihar,SAHARSA,2012,Autumn     ,22565,9.8,0.72,30,3.7,31,0.77,Rice
Bihar,SAHARSA,2012,Autum     ,2182,9.8,0.72,30,3.7,31,0.77,Rice
Bihar,SAHARSA,2012,Winter     ,75385,0,0.63,25,0.1,25,0.74,Rice
Bihar,SAHARSA,2013,Autumn     ,21084,14,0.7,30,9.8,30,0.72,Rice
Bihar,SAHARSA,2013,Autum     ,2303,0,0.66,26,0,25,0.63,Rice
Bihar,SAHARSA,2013,Winter     ,74061,0,0.66,26,0,25,0.63,Rice
Bihar,SAHARSA,2014,Autumn     ,22635,23,0.7,35,14,30,0.7,Rice
Bihar,SAHARSA,2014,Winter       ,816,0,0.66,27,0,26,0.66,Rice
Bihar,SAHARSA,2014,Winter       ,66869,0,0.66,27,0,26,0.66,Rice
Bihar,SAMASTIPUR,2008,Autumn     ,43475,1.2,0.63,33,,,,Rice
Bihar,SAMASTIPUR,2008,Winter       ,1555,0,0.97,24,,,,Rice
Bihar,SAMASTIPUR,2008,Winter       ,58942,0,0.97,24,,,,Rice
Bihar,SAMASTIPUR,2009,Autumn     ,38777,8.5,0.79,32,1.2,33,0.63,Rice
Bihar,SAMASTIPUR,2009,Winter     ,55112,5.4,0.85,24,0,24,0.97,Rice
Bihar,SAMASTIPUR,2010,Autumn     ,35239,2.3,0.65,32,8.5,32,0.79,Rice
Bihar,SAMASTIPUR,2010,Winter       ,893,2.1,0.71,26,5.4,24,0.85,Rice
Bihar,SAMASTIPUR,2010,Winter     ,52302,2.1,0.71,26,5.4,24,0.85,Rice
Bihar,SAMASTIPUR,2011,Autumn     ,52016,24,0.79,30,2.3,32,0.65,Rice
Bihar,SAMASTIPUR,2011,Winter       ,57253,0,0.75,25,2.1,26,0.71,Rice
Bihar,SAMASTIPUR,2012,Autumn     ,52016,0.1,0.71,35,24,30,0.79,Rice
Bihar,SAMASTIPUR,2012,Winter     ,40544,1.3,0.66,24,0,25,0.75,Rice
Bihar,SAMASTIPUR,2013,Autumn     ,37527,6.6,0.61,33,0.1,35,0.71,Rice
Bihar,SAMASTIPUR,2013,Autum     ,1210,6.6,0.61,33,0.1,35,0.71,Rice
Bihar,SAMASTIPUR,2013,Winter     ,55454,0,0.67,26,1.3,24,0.66,Rice
Bihar,SAMASTIPUR,2014,Autumn     ,33234,14,0.61,30,6.6,33,0.61,Rice
Bihar,SAMASTIPUR,2014,Autum     ,2768,14,0.61,30,6.6,33,0.61,Rice
Bihar,SAMASTIPUR,2014,Winter     ,52867,0,0.59,25,0,,0.67,Rice
Bihar,SARAN,2008,Autumn     ,8752,5.2,0.75,30,,,,Rice
Bihar,SARAN,2008,Autum     ,333,5.2,0.75,30,,,,Rice
Bihar,SARAN,2008,Winter     ,72442,0,0.94,24,,,,Rice
Bihar,SARAN,2009,Autumn     ,11259,17,0.84,32,5.2,30,0.75,Rice
Bihar,SARAN,2009,Autum     ,88,17,0.84,32,5.2,30,0.75,Rice
Bihar,SARAN,2009,Winter     ,65010,0,0.78,24,0,24,0.94,Rice
Bihar,SARAN,2010,Autumn     ,5872,5.8,0.81,34,17,32,0.84,Rice
Bihar,SARAN,2011,Autum     ,286,2.9,0.74,31,5.8,34,0.81,Rice
Bihar,SARAN,2011,Autum     ,65124,2.9,0.74,31,5.8,34,0.81,Rice
Bihar,SARAN,2011,Autumn     ,2913,2.9,0.74,31,5.8,34,0.81,Rice
Bihar,SARAN,2011,Winter       ,273,1.9,0.79,24,0.3,26,0.76,Rice
Bihar,SARAN,2011,Winter     ,74486,1.9,0.79,24,0.3,26,0.76,Rice
Bihar,SARAN,2012,Autumn     ,479,11,0.74,32,2.9,31,0.74,Rice
Bihar,SARAN,2012,Winter       ,273,1.3,0.71,25,1.9,24,0.79,Rice
Bihar,SARAN,2012,Winter     ,70129,1.3,0.71,25,1.9,24,0.79,Rice
Bihar,SARAN,2013,Autumn     ,1261,0,0.66,30,11,32,0.74,Rice
Bihar,SARAN,2013,Autum     ,2855,0,0.66,30,11,32,0.74,Rice
Bihar,SARAN,2013,Winter     ,70608,2.1,0.82,25,1.3,25,0.71,Rice
Bihar,SARAN,2014,Autumn     ,910,8,0.64,31,0,30,0.66,Rice
Bihar,SARAN,2014,Winter     ,71635,24,0.85,25,2.1,25,0.82,Rice
Bihar,SHEOHAR,2008,Autumn     ,2501,2.3,0.65,33,,,,Rice
Bihar,SHEOHAR,2008,Winter     ,19736,0,0.96,25,,,,Rice
Bihar,SHEOHAR,2009,Autumn     ,2779,6.3,0.78,33,2.3,33,0.65,Rice
Bihar,SHEOHAR,2009,Winter     ,19316,2.8,0.86,25,0,25,0.96,Rice
Bihar,SHEOHAR,2010,Autumn     ,7514,2.4,0.64,31,6.3,33,0.78,Rice
Bihar,SHEOHAR,2010,Winter     ,20213,6.3,0.83,25,2.8,25,0.86,Rice
Bihar,SHEOHAR,2011,Autumn     ,8075,3.1,0.68,30,2.4,31,0.64,Rice
Bihar,SHEOHAR,2011,Winter     ,21727,0,0.76,25,6.3,25,0.83,Rice
Bihar,SHEOHAR,2012,Autumn     ,5288,68,0.71,30,3.1,30,0.68,Rice
Bihar,SHEOHAR,2012,Winter       ,19442,0.2,0.7,26,0,25,0.76,Rice
Bihar,SHEOHAR,2013,Autumn     ,5220,0.1,0.49,30,68,30,0.71,Rice
Bihar,SHEOHAR,2013,Winter     ,18443,0,0.66,24,0.2,26,0.7,Rice
Bihar,SHEOHAR,2014,Autumn     ,4813,22,0.64,31,0.1,30,0.49,Rice
Bihar,SHEOHAR,2014,Winter     ,18076,0,0.6,25,0,24,0.66,Rice
Bihar,SITAMARHI,2008,Autumn     ,25037,6.3,0.73,35,,,,Rice
Bihar,SITAMARHI,2008,Autum     ,22,6.3,0.73,35,,,,Rice
Bihar,SITAMARHI,2008,Winter     ,57047,0,0.96,25,,,,Rice
Bihar,SITAMARHI,2009,Autumn     ,25377,2.4,0.64,33,6.3,35,0.73,Rice
Bihar,SITAMARHI,2009,Winter       ,26,2.8,0.86,25,0,25,0.96,Rice
Bihar,SITAMARHI,2009,Winter       ,77847,2.8,0.86,25,0,25,0.96,Rice
Bihar,SITAMARHI,2010,Autumn     ,27152,2.4,0.68,31,2.4,33,0.64,Rice
Bihar,SITAMARHI,2010,Autum     ,9,2.4,0.68,31,2.4,33,0.64,Rice
Bihar,SITAMARHI,2010,Winter     ,80271,6.3,0.83,25,2.8,25,0.86,Rice
Bihar,SITAMARHI,2011,Autumn     ,20355,3.1,0.68,34,2.4,31,0.68,Rice
Bihar,SITAMARHI,2011,Winter       ,10,0,0.76,24,6.3,25,0.83,Rice
Bihar,SITAMARHI,2011,Winter     ,84551,0,0.76,24,6.3,25,0.83,Rice
Bihar,SITAMARHI,2012,Autumn     ,16077,68,0.78,30,3.1,34,0.68,Rice
Bihar,SITAMARHI,2012,Winter       ,10,0.2,0.7,22,0,24,0.76,Rice
Bihar,SITAMARHI,2012,Winter     ,90250,0.2,0.7,22,0,24,0.76,Rice
Bihar,SITAMARHI,2013,Autumn     ,16932,0.1,0.49,31,68,30,0.78,Rice
Bihar,SITAMARHI,2013,Winter     ,82462,0,0.67,23,0.2,22,0.7,Rice
Bihar,SITAMARHI,2014,Autumn     ,14227,22,0.64,30,0.1,31,0.49,Rice
Bihar,SITAMARHI,2014,Winter     ,82362,0,0.6,24,0,23,0.67,Rice
Bihar,SIWAN,2008,Winter       ,91,0.1,0.95,25,,,,Rice
Bihar,SIWAN,2008,Winter       ,83184,0.1,0.95,25,,,,Rice
Bihar,SIWAN,2009,Autumn     ,25898,19,0.7,33,,,,Rice
Bihar,SIWAN,2009,Autum     ,90,19,0.7,33,,,,Rice
Bihar,SIWAN,2009,Winter     ,83192,0.3,0.84,24,,,,Rice
Bihar,SIWAN,2010,Autum     ,21982,2.1,0.57,32,,,,Rice
Bihar,SIWAN,2010,Winter       ,65639,2.8,0.73,25,,,,Rice
Bihar,SIWAN,2011,Autumn     ,29219,0.6,0.6,33,,,,Rice
Bihar,SIWAN,2011,Winter     ,74099,0,0.74,24,,,,Rice
Bihar,SIWAN,2012,Autumn     ,30915,33,0.81,30,,,,Rice
Bihar,SIWAN,2012,Autum     ,9,33,0.81,30,,,,Rice
Bihar,SIWAN,2012,Autum     ,72206,33,0.81,30,,,,Rice
Bihar,SIWAN,2013,Autumn     ,29007,0.3,0.42,30,,,,Rice
Bihar,SIWAN,2013,Winter       ,29,0,0.6,23,,,,Rice
Bihar,SIWAN,2013,Winter       ,65079,0,0.6,23,,,,Rice
Bihar,SIWAN,2014,Autumn     ,28045,17,0.61,32,,,,Rice
Bihar,SIWAN,2014,Winter       ,28,0,0.5,22,,,,Rice
Bihar,SIWAN,2014,Winter     ,64555,0,0.5,22,,,,Rice
Gujarat,DOHAD,2008,Autum     ,36100,1,0.79,29,,,,Rice
Gujarat,DOHAD,2009,Autum     ,29700,0.02,0.56,35,1,29,0.79,Rice
Gujarat,DOHAD,2010,Autum     ,35800,19,0.77,30,0.02,35,0.56,Rice
Gujarat,DOHAD,2011,Autum     ,36200,17,0.74,34,19,30,0.77,Rice
Gujarat,DOHAD,2012,Autum     ,31800,0.3,0.75,31,17,34,0.74,Rice
Gujarat,DOHAD,2013,Autum     ,5900,0.5,0.71,30,0.3,31,0.75,Rice
Gujarat,DOHAD,2014,Autum     ,7900,0.2,0.56,30,0.5,30,0.71,Rice
Gujarat,DOHAD,2014,Autum     ,7600,0.2,0.56,30,0.5,30,0.71,Rice
Gujarat,DOHAD,2014,Winter       ,7000,0,0.34,23,1.3,25,0.78,Rice
Karnataka,DHARWAD,2008,Autum     ,259,1,0.98,25,,,,Rice
Karnataka,DHARWAD,2008,Autum     ,32699,1,0.98,25,,,,Rice
Karnataka,DHARWAD,2008,Winter       ,135,3.6,0.99,22,,,,Rice
Karnataka,DHARWAD,2009,Autum     ,26681,27,0.97,23,1,25,0.98,Rice
Karnataka,DHARWAD,2009,Winter       ,277,2.3,0.86,22,3.6,22,0.99,Rice
Karnataka,DHARWAD,2010,Autum     ,27881,22,0.97,34,27,23,0.97,Rice
Karnataka,DHARWAD,2010,Winter       ,273,3.9,0.99,24,2.3,22,0.86,Rice
Karnataka,DHARWAD,2011,Autum     ,195,2.6,0.9,30,22,34,0.97,Rice
Karnataka,DHARWAD,2011,Autum     ,25634,2.6,0.9,30,22,34,0.97,Rice
Karnataka,DHARWAD,2012,Autum     ,96,3.7,0.86,31,2.6,30,0.9,Rice
Karnataka,DHARWAD,2012,Autum     ,27411,3.7,0.86,31,2.6,30,0.9,Rice
Karnataka,DHARWAD,2013,Autum     ,22354,3.2,0.82,30,3.7,31,0.86,Rice
Karnataka,DHARWAD,2013,Winter       ,89,1.1,0.83,25,4.1,25,0.78,Rice
Karnataka,DHARWAD,2014,Autum     ,20554,3.1,0.88,32,3.2,30,0.82,Rice
